Summary data collected by the Greenhouse Gas Reporting Program for 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab),,,,,,,,,,,,,,Total Facility Emissions by Gas,,,,,,,,,,,,Emissions by Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1011005,110057067490,"NGPL Station 102, Balko OK",Balko,OK,73931,,BEAVER,36.56,-100.88,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"23,110.18","19,864.40","3,234.75",11.03,,,,,,,,,,"19,881.08",,,,,,,,,,,,,,,,,,,,3229.1,,,,,,,,,,,,,,,,,N,N,N
1002745,110008346138,"NGPL Station 103, Minneola, KS",MINNEOLA,KS,67865,12653 114TH ROAD,FORD COUNTY,37.52,-99.96,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"49,218.08","46,227.40","2,964.75",25.93,,,,,,,,,,"46,272.08",,,,,,,,,,,,,,,,,,,,2946,,,,,,,,,,,,,,,,,N,N,N
1002917,110043799191,"NGPL Station 105 Glasco, KS",Glasco,KS,67445,687 Deer Rd,CLOUD COUNTY,39.36,-97.80,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"59,416.24","56,687.10","2,697.25",31.89,,,,,,,,,,"56,742.94",,,,,,,,,,,,,,,,,,,,2673.3,,,,,,,,,,,,,,,,,N,N,N
1002815,110006364077,"NGPL Station 106 Beatrice, NE",BEATRICE,NE,68310,21372 US HIGHWAY 77,GAGE COUNTY,40.32,-96.75,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"45,540.53","43,815.80","1,700.00",24.73,,,,,,,,,,"43,859.58",,,,,,,,,,,,,,,,,,,,1680.95,,,,,,,,,,,,,,,,,N,N,N
1002413,110070081832,"NGPL Station 107 Emerson, IA",Emerson,IA,51533,38605 Hutchings Ave.,MILLS,41.06,-95.45,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"99,762.89","96,797.40","2,911.25",54.24,,,,,,,,,,"96,893.94",,,,,,,,,,,,,,,,,,,,2868.95,,,,,,,,,,,,,,,,,N,N,N
1002456,110001960771,"NGPL Station 108 Truro, IA",TRURO,IA,50257,1580 HIGHWAY G64,WARREN,41.23,-93.78,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"71,208.70","65,949.50","5,222.25",36.95,,,,,,,,,,"66,011.45",,,,,,,,,,,,,,,,,,,,5197.25,,,,,,,,,,,,,,,,,N,N,N
1002075,110005749324,"NGPL Station 109 Harper, IA",HARPER,IA,52231,20743 285TH AVENUE,KEOKUK COUNTY,41.36,-92.06,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"93,542.58","85,674.10","7,820.50",47.98,,,,,,,,,,"85,753.33",,,,,,,,,,,,,,,,,,,,7789.25,,,,,,,,,,,,,,,,,N,N,N
1002930,110018105414,"NGPL Station 110 Geneseo, IL",GENESEO,IL,61254,16648 ILLINOIS HIGHWAY 82,HENRY,41.39,-90.17,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"63,922.27","60,681.30","3,207.00",33.97,,,,,,,,,,"60,740.07",,,,,,,,,,,,,,,,,,,,3182.2,,,,,,,,,,,,,,,,,N,N,N
1011006,110057067506,"NGPL Station 184, Sayre OK",Sayre,OK,73662,12128 N. 1890 Rd,BECKHAM COUNTY,35.31,-99.64,486210,"C,W-PROC,W-NGTC,W-UNSTG",Petroleum and Natural Gas Systems,"24,277.68","19,009.00","5,258.25",10.43,,,,,,,,,,"17,287.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1008080,110055512155,"NGPL Station 194 Wilson, KS",Wilson,KS,67490,155  5th Street,WILSON,37.57,-95.94,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"43,069.69","41,241.70","1,804.75",23.24,,,,,,,,,,"41,282.64",,,,,,,,,,,,,,,,,,,,1787.05,,,,,,,,,,,,,,,,,N,N,N
1003140,110055508115,"NGPL Station 195 Haddam, KS",Haddam,KS,66994,328 16th Rd,WASHINGTON COUNTY,39.80,-97.33,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"28,649.95","27,390.20","1,244.25",15.50,,,,,,,,,,"27,417.40",,,,,,,,,,,,,,,,,,,,1232.55,,,,,,,,,,,,,,,,,N,N,N
1012159,110056513759,"NGPL Station 196 Unadilla, NE",Syracuse,NE,68446,2382 E Road,OTOE,40.73,-96.24,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"11,964.16","10,684.20","1,274.00",5.96,,,,,,,,,,"10,693.76",,,,,,,,,,,,,,,,,,,,1270.4,,,,,,,,,,,,,,,,,N,N,N
1000202,110002071739,"NGPL Station 198 Knoxville, IA",KNOXVILLE,IA,50138,1616 165TH AVE,MARION COUNTY,41.29,-93.03,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"47,143.43","45,831.80","1,286.00",25.63,,,,,,,,,,"45,877.53",,,,,,,,,,,,,,,,,,,,1265.9,,,,,,,,,,,,,,,,,N,N,N
1002774,110002388746,"NGPL Station 201 Storage, Herscher, IL",HERSCHER,IL,60941,5611 S 12000 WEST RD,KANKAKEE,41.03,-88.09,486210,"C,W-PROC,W-NGTC,W-UNSTG",Petroleum and Natural Gas Systems,"51,553.78","44,756.50","6,772.25",25.03,,,,,,,,,,"44,636.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010660,110036351051,"NGPL Station 204 Columbus Junction, IA",Columbus Junction,IA,52738,21864 120th Street ,LOUISA,41.23,-91.35,486210,"C,W-PROC,W-NGTC,W-UNSTG",Petroleum and Natural Gas Systems,"27,385.42","22,250.40","5,122.50",12.52,,,,,,,,,,"22,159.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002839,110018125456,"NGPL Station 206 Storage, St Elmo, IL",St. Elmo,IL,62458,2513 N 2125 St,FAYETTE,39.10,-88.86,486210,"C,W-PROC,W-NGTC,W-UNSTG",Petroleum and Natural Gas Systems,"32,640.00","26,677.40","5,948.00",14.60,,,,,,,,,,"23,240.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1012915,110070209445,"NGPL Station 303 Lufkin, TX",Lufkin,TX,75901,7830 FM 58,ANGELINA COUNTY,31.24,-94.70,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"38,210.57","35,541.10","2,649.50",19.97,,,,,,,,,,"35,574.72",,,,,,,,,,,,,,,,,,,,2635.85,,,,,,,,,,,,,,,,,N,N,N
1009085,110006035361,"NGPL Station 305, Texarkana, AR",Texarkana,AR,71854,5121 Joey Lane,MILLER COUNTY,33.47,-93.94,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"14,178.45","13,186.50",984.50,7.45,,,,,,,,,,"13,199.00",,,,,,,,,,,,,,,,,,,,979.45,,,,,,,,,,,,,,,,,N,N,N
1009087,110003394611,"NGPL Station 306, Malvern, AR",Malvern,AR,72104,5560 Ridge Rd.,HOT SPRING COUNTY,34.27,-92.82,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"7,069.08","4,865.40","2,201.00",2.68,,,,,,,,,,"4,867.73",,,,,,,,,,,,,,,,,,,,2201.35,,,,,,,,,,,,,,,,,N,N,N
1002918,110043788023,"NGPL Station 307, Searcy, AR",SEARCY,AR,72143,2227 HIGHWAY 267 SOUTH,WHITE,35.21,-91.77,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"17,575.94","15,377.80","2,189.50",8.64,,,,,,,,,,"15,391.09",,,,,,,,,,,,,,,,,,,,2184.85,,,,,,,,,,,,,,,,,N,N,N
1002376,110000780548,"NGPL Station 308, Biggers, AR",Biggers,AR,72413,138 Gazaway Rd,RANDOLPH COUNTY,36.30,-90.84,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"16,565.34","15,458.20","1,098.50",8.64,,,,,,,,,,"15,472.79",,,,,,,,,,,,,,,,,,,,1092.55,,,,,,,,,,,,,,,,,N,N,N
1002412,110043788014,"NGPL Station 309, Marble Hill, MO",Marble Hill,MO,63764,8000 Why 34,BOLLINGER,37.32,-89.94,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"25,548.66","22,644.10","2,891.75",12.81,,,,,,,,,,"22,664.36",,,,,,,,,,,,,,,,,,,,2884.3,,,,,,,,,,,,,,,,,N,N,N
1002742,110043783867,"NGPL Station 310 Centralia, IL",Centralia,IL,62801,7501 Huey Rd,CLINTON,38.53,-89.26,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"23,068.67","22,141.90",914.25,12.52,,,,,,,,,,"22,163.92",,,,,,,,,,,,,,,,,,,,904.75,,,,,,,,,,,,,,,,,N,N,N
1002419,110043814753,"NGPL Station 311 Hammond, IL",Hammond,IL,61929,586 E US Highway 36 - Box 157,MOULTRIE,39.79,-88.59,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"18,880.64","15,995.20","2,876.50",8.94,,,,,,,,,,"16,008.44",,,,,,,,,,,,,,,,,,,,2872.2,,,,,,,,,,,,,,,,,N,N,N
1013009,110070525490,"NGPL Station 312 Cropsey, IL",Cropsey,IL,61731,,LIVINGSTON COUNTY,40.62,-88.49,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"26,601.45","25,515.90","1,071.25",14.30,,,,,,,,,,"25,541.00",,,,,,,,,,,,,,,,,,,,1060.45,,,,,,,,,,,,,,,,,N,N,N
1002847,110013947827,"NGPL Station 342 Johnson's Bayou, LA",CAMERON,LA,70631,652 DEEP BAYOU ROAD,CAMERON,29.80,-93.75,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"38,495.26","37,641.60",832.50,21.16,,,,,,,,,,"37,679.51",,,,,,,,,,,,,,,,,,,,815.75,,,,,,,,,,,,,,,,,N,N,N
1007430,110043782975,"NGPL Station 388 Storage, Longview, TX",Longview,TX,75605,19935 FM 449,HARRISON COUNTY,32.60,-94.67,486210,"C,W-PROC,W-NGTC,W-UNSTG",Petroleum and Natural Gas Systems,"13,047.18","6,200.40","6,843.50",3.28,,,,,,,,,,"3,196.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002972,110007386729,"NGPL Station 801, Ratliff City, OK",RATLIFF CITY,OK,73481,7212 Cargo Rd,CARTER,34.43,-97.50,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"54,911.49","42,450.40","12,437.25",23.84,,,,,,,,,,"42,480.14",,,,,,,,,,,,,,,,,,,,12431.35,,,,,,,,,,,,,,,,,N,N,N
1002811,110043816154,"NGPL Station 802, Paris, TX",Paris,TX,75460,5410 CR 24200,LAMAR,33.60,-95.62,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"45,749.78","44,782.00",942.75,25.03,,,,,,,,,,"44,827.13",,,,,,,,,,,,,,,,,,,,922.65,,,,,,,,,,,,,,,,,N,N,N
1004772,110009827553,NIAGARA FALLS LANDFILL,NIAGARA FALLS,NY,14304,5600 NIAGARA FALLS BOULEVARD,NIAGARA COUNTY,43.09,-79.00,562212,"C,HH",Waste,"70,803.75",120.20,"70,683.25",0.30,,,,,,,,,,120.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,683.25",,,,N,N,N
1002933,110000742563,NICHOLS ALUMINUM LLC - Davenport Casting,DAVENPORT,IA,52802,2101 J M MORRIS BOULEVARD,SCOTT COUNTY,41.50,-90.65,331314,C,Metals,"49,271.36","49,220.40",23.25,27.71,,,,,,,,,,"49,271.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007874,110064626846,NIKISKI CO-GENERATION,NIKISKI,AK,99635,48169 KENAI SPUR HIGHWAY,KENAI PENINSULA BOROUGH,60.68,-151.38,221112,C,Power Plants,"192,573.12","192,374.20",90.75,108.17,,,,,,,,,,"192,573.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006360,110000490898,NIPPON DYNAWAVE PACKAGING,LONGVIEW,WA,98632,3401 INDUSTRIAL WAY,COWLITZ COUNTY,46.13,-122.98,322121,"AA,C",Pulp and Paper,"289,325.17","281,655.50","1,645.00","6,024.67",,,,,,,,,"1,373,932.30","253,338.16",,,,,,,,,,,,,,,,,,,,,,,,,,,"35,987.01",,,,,,,,,,N,N,N
1006767,110011073435,"NISSAN NORTH AMERICA INC, CANTON MANUFACTURING FACILITY",CANTON,MS,39046,300 NISSAN DRIVE,MADISON COUNTY,32.57,-90.07,336111,C,Other,"41,534.74","41,492.00",19.50,23.24,,,,,,,,,,"41,534.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003850,110000370688,"NISSAN NORTH AMERICA, INC.",SMYRNA,TN,37167,983 NISSAN DRIVE,RUTHERFORD COUNTY,35.96,-86.49,336111,C,Other,"68,100.44","68,030.30",32.00,38.14,,,,,,,,,,"68,100.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1009137,110001525314,NJMC 1-E Landfill,North Arlington,NJ,07031,100 Baler Boulevard,BERGEN COUNTY,40.78,-74.12,562212,"C,HH",Waste,"30,052.05",16.30,"30,035.75",,,,,,,,,,,16.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,035.75",,,,N,N,N
1007866,110000398212,NLMK INDIANA,PORTAGE,IN,46368,6500 S. BOUNDARY RD.,PORTER,41.62,-87.16,331110,"C,Q",Metals,"127,646.04","127,562.20",38.25,45.59,,,,,,,,,,"81,491.54",,,,,,,,,,,,"46,154.50",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006013,110000763923,NLMK PENNSYLVANIA LLC,FARRELL,PA,16121,15 ROEMER BOULEVARD,MERCER COUNTY,41.21,-80.51,331221,C,Metals,"192,095.12","191,896.20",90.75,108.17,,,,,,,,,,"192,095.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007546,110001979636,NNSWC LANDFILL,CLARKSON,NE,68629,57220 825 RD,STANTON COUNTY,41.79,-97.09,562212,"C,HH",Waste,"69,867.40",12.40,"69,855.00",,,,,,,,,,,12.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,855.00",,,,N,N,N
1004850,110006278866,NOBLE ROAD LANDFILL (0370000134),SHILOH,OH,44878,170 NOBLE ROAD EAST,RICHLAND,40.97,-82.49,562212,HH,Waste,"356,175.25",,"356,175.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"356,175.25",,,,N,N,N
1007929,110000448677,NORANDA ALUMINA,GRAMERCY,LA,70052,1111 E AIRLINE HIGHWAY,ST. JAMES PARISH,30.06,-90.67,331313,C,Metals,"780,325.56","779,521.10",367.00,437.46,,,,,,,,,,"780,325.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002572,110064195240,NORFOLK SOUTHERN RAILWAY CO/JUNIATA LOCOMOTIVE SHOPS,ALTOONA,PA,16601,200 N 4TH AVE,BLAIR,40.53,-78.39,488210,C,Other,"15,368.19","15,352.30",7.25,8.64,,,,,,,,,,"15,368.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007970,110034136959,NORTH 48TH STREET LANDFILL,LINCOLN,NE,68504,5101 NORTH 48TH STREET,LANCASTER COUNTY,40.87,-96.65,562212,"C,HH",Waste,"73,441.95",11.20,"73,430.75",,,,,,,,,,,11.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73,430.75",,,,N,N,N
1003829,110022447066,NORTH AMERICAN SALT CO,LYONS,KS,67554,1662 AVE N,RICE COUNTY,38.33,-98.19,311942,C,Other,"53,575.55","53,520.20",25.25,30.10,,,,,,,,,,"53,575.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005255,110004102328,NORTH COUNTRY ENVIRONMENTAL SERVICES INC,BETHLEHEM,NH,03574,581 TRUDEAU ROAD,GRAFTON,44.26,-71.63,562212,"C,HH",Waste,"88,243.25",15.50,"88,227.75",,,,,,,,,,,15.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88,227.75",,,,N,N,N
1007197,110043790412,NORTH COUNTY SANITARY LANDFILL,LODI,CA,95240,17720 EAST HARNEY LANE,SAN JOAQUIN COUNTY,38.10,-121.10,921120,HH,Waste,"117,151.25",,"117,151.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117,151.25",,,,N,N,N
1002868,110001875686,NORTH CROSS COMP STATION 4,MCCAMEY,TX,79752,4.3 M W ON US 67/385,UPTON,31.11,-102.30,211120,"C,W-PROC",Petroleum and Natural Gas Systems,"39,810.01","38,660.80","1,127.75",21.46,,,,,,,,,,"38,132.96",,,,,,,,,,,,,,,,,,,1677.05,,,,,,,,,,,,,,,,,,N,N,N
1006292,110043787523,NORTH DADE LANDFILL MIAMI-DADE SOLID WASTE MANAGEMENT,MIAMI,FL,33055,21500 N.W. 47 AVENUE,MIAMI-DADE COUNTY,25.97,-80.29,562212,HH,Waste,"211,271.75",,"211,271.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"211,271.75",,,,N,N,N
1007558,110006533894,NORTH MIRAMAR SANITARY LANDFILL,SAN DIEGO,CA,92111,5180 CONVOY STREET,SAN DIEGO,32.84,-117.15,562212,HH,Waste,"3,270.50",,"3,270.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,270.50",,,,N,N,N
1006303,110013961383,NORTH SHELBY LANDFILL,MILLINGTON,TN,38053,7111 MILLINGTON ROAD,SHELBY COUNTY,35.33,-89.95,562212,HH,Waste,"42,381.75",,"42,381.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,381.75",,,,N,N,N
1005163,110016755304,NORTH STAR BLUESCOPE STEEL LLC *,DELTA,OH,43515,6767 COUNTY ROAD 9,FULTON COUNTY,41.57,-84.04,331110,"C,Q",Metals,"297,807.14","297,681.10",57.50,68.54,,,,,,,,,,"122,409.64",,,,,,,,,,,,"175,397.50",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007880,110009563454,NORTH WELD SANITARY LANDFILL,AULT,CO,80610,40000 WELD COUNTY RD 25,WELD COUNTY,40.59,-104.83,562212,"C,HH",Waste,"136,277.44","3,438.40","132,837.25",1.79,,,,,,,,,,"3,441.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132,835.75",,,,N,N,N
1002593,110010387713,NORTHAMPTON LANDFILL,NORTHAMPTON,MA,01060,170 GLENDALE RD,HAMPSHIRE COUNTY,42.29,-72.72,562212,"C,HH",Waste,"27,698.75",1.50,"27,697.25",,,,,,,,,,,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,697.25",,,,N,N,N
1005319,110014015680,NORTHEAST ARKANSAS REGIONAL SOLID WASTE DISTRICT,PARAGOULD,AR,72450,1810 GREENE 890 RD,GREENE COUNTY,36.07,-90.45,562212,HH,Waste,"86,557.75",,"86,557.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86,557.75",,,,N,N,N
1002558,110043787532,NORTHEAST SANITARY LANDFILL,EASTOVER,SC,29044,1581 WESTVACO RD,RICHLAND,34.01,-80.68,562212,HH,Waste,"22,632.75",,"22,632.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,632.75",,,,N,N,N
1006653,110007383349,NORTHEAST SOLITE CORPORATION,Saugerties,NY,12477,962 OLD KINGS HIGHWAY,ULSTER COUNTY,42.05,-73.98,327999,C,Minerals,"81,101.34","80,453.70",237.00,410.64,,,,,,,,,,"81,101.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005277,110000795284,NORTHEASTERN UNIVERSITY,BOSTON,MA,02115,360 HUNTINGTON AVENUE,SUFFOLK,42.34,-71.09,611310,C,Other,"30,845.63","30,813.30",14.75,17.58,,,,,,,,,,"30,845.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011127,110058238900,NORTHERN NATURAL GAS - BROWNFIELD,Brownfield,TX,79714,1776 FM 211,TERRY,33.33,-102.30,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"43,621.79","43,149.90",447.75,24.14,,,,,,,,,,"43,194.09",,,,,,,,,,,,,,,,,,,,427.7,,,,,,,,,,,,,,,,,N,N,N
1002738,110001362230,NORTHERN NATURAL GAS CO-OGDEN COMPRESSOR,OGDEN,IA,50212,608 210TH STREET,BOONE COUNTY,42.05,-94.05,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"62,263.86","50,256.80","11,978.75",28.31,,,,,,,,,,"50,297.96",,,,,,,,,,,,,,,,,,,,11965.9,,,,,,,,,,,,,,,,,N,N,N
1002739,110001511971,NORTHERN NATURAL GAS COMPANY-PALMYRA,PALMYRA,NE,68418,1170 NORTH 10TH ROAD,OTOE,40.75,-96.37,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"90,885.92","76,078.10","14,765.50",42.32,,,,,,,,,,"76,130.02",,,,,,,,,,,,,,,,,,,,14755.9,,,,,,,,,,,,,,,,,N,N,N
1006586,110003155870,NORTHERN NATURAL GAS-CLIFTON,CLIFTON,KS,66937,2930 GAS CITY ROAD,CLAY COUNTY,39.55,-97.26,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"76,911.85","65,164.20","11,711.00",36.65,,,,,,,,,,"65,217.40",,,,,,,,,,,,,,,,,,,,11694.45,,,,,,,,,,,,,,,,,N,N,N
1007729,110001382833,NORTHERN OAKS RECYCLING AND DISPOSAL,HARRISON,MI,48625,513 NORTH COUNTY FARM ROAD,CLARE,44.00,-84.80,562212,"C,HH",Waste,"30,699.22",551.70,"30,128.75",18.77,,,,,,,,,"4,929.40",578.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,120.75",,,,N,N,N
1005276,110000910453,NORTHSHORE MINING CO - SILVER BAY,SILVER BAY,MN,55614,10 OUTER DRIVE,LAKE COUNTY,47.29,-91.26,212210,"C,Q",Metals,"621,879.18","618,126.40","1,373.25","2,379.53",,,,,,,,,,"494,601.08",,,,,,,,,,,,"127,278.10",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007092,110001916936,NORTHWEST PIPELINE GP - SNOHOMISH C/S,Snohomish,WA,98390,22902 Echo Lake Road,SNOHOMISH COUNTY,47.79,-122.06,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"50,061.27","48,485.90","1,548.25",27.12,,,,,,,,,,"48,533.97",,,,,,,,,,,,,,,,,,,,1527.3,,,,,,,,,,,,,,,,,N,N,N
1009015,110001916865,NORTHWEST PIPELINE GP CHEHALIS C/S,Chehalis,WA,98596,156 Meier Road West,LEWIS COUNTY,46.53,-122.87,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"22,586.38","18,598.70","3,977.25",10.43,,,,,,,,,,"18,613.28",,,,,,,,,,,,,,,,,,,,3973.1,,,,,,,,,,,,,,,,,N,N,N
1009017,110055515624,NORTHWEST PIPELINE GP GOLDENDALE C/S,Goldendale,WA,99322,120 Hoctor Road,KLICKITAT COUNTY,45.77,-120.80,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"22,440.97","20,166.40","2,263.25",11.32,,,,,,,,,,"20,184.62",,,,,,,,,,,,,,,,,,,,2256.35,,,,,,,,,,,,,,,,,N,N,N
1008941,110055515358,NORTHWEST PIPELINE GP GREEN RIVER C/S,Green River,WY,82935,"214 County Road #1, McKinnon Road",SWEETWATER COUNTY,41.52,-109.52,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"22,128.22","19,920.90","2,196.00",11.32,,,,,,,,,,"19,939.22",,,,,,,,,,,,,,,,,,,,2189,,,,,,,,,,,,,,,,,N,N,N
1009161,110001917016,NORTHWEST PIPELINE GP MT. VERNON,Mt. Vernon,WA,98295,1539 Lange Road,SKAGIT,48.42,-122.22,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"56,715.20","54,225.80","2,459.00",30.40,,,,,,,,,,"54,278.90",,,,,,,,,,,,,,,,,,,,2436.3,,,,,,,,,,,,,,,,,N,N,N
1007513,110001917034,NORTHWEST PIPELINE GP SUMAS C/S,SUMAS,WA,98295,4738 JONES RD,WHATCOM COUNTY,49.00,-122.22,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"90,782.72","86,855.10","3,878.75",48.87,,,,,,,,,,"86,940.47",,,,,,,,,,,,,,,,,,,,3842.25,,,,,,,,,,,,,,,,,N,N,N
1009163,110001916945,NORTHWEST PIPELINE GP SUMNER C/S,Sumner,WA,98390,3104 166th Ave. E,PIERCE COUNTY,47.23,-122.21,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"35,848.02","35,129.10",699.25,19.67,,,,,,,,,,"35,164.47",,,,,,,,,,,,,,,,,,,,683.55,,,,,,,,,,,,,,,,,N,N,N
1009215,110001916856,NORTHWEST PIPELINE GP WASHOUGAL C/S,Washougal,WA,98671,1309 NE Brown Road,CLARK COUNTY,45.63,-122.37,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"16,346.04","14,726.70","1,611.00",8.34,,,,,,,,,,"14,740.14",,,,,,,,,,,,,,,,,,,,1605.9,,,,,,,,,,,,,,,,,N,N,N
